Geneid,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581841,ERX4581845,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,ERX7722950,ERX7722951,ERX7722953,ERX7722954,ERX7722955,SRX10828565,SRX10828566,SRX13376825,SRX13376826,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376843,SRX13376844,SRX13376845,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353474,SRX3353475,SRX4965409,SRX4965411,SRX4965412,SRX5029495,SRX5029496,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX5562272,SRX5562273,SRX5562274,SRX5562275,SRX9633997,SRX9633998,SRX9633999,SRX9634004,SRX9634005,SRX9634006,SRX9634007
SAOUHSC_01036,12.038771975930697,11.721369894062171,11.081806038893289,11.919615820453943,10.4801149705752,10.96608627602169,10.882772851572293,11.34435571144782,11.035934275375578,10.461222977554964,10.170536726827224,10.104825963974529,10.81185101468158,10.977425315948796,10.578591675406528,10.74950237595428,10.453989477243317,10.5388138846278,9.937192573529677,10.88212168692904,10.61393210229187,10.826815675301097,10.680265790955614,10.671843794147588,10.583527564346632,10.174434354282408,10.362787545397335,10.348681809194712,9.13870847262069,9.434510489308945,10.497220340829246,10.448658126342592,10.40293977567729,10.683875545054743,10.678765752543583,9.053596264496404,9.059112585631976,8.966319304639878,10.406444670425996,10.429586689051446,8.846819851915361,8.835238474938723,8.752561825860235,8.932049147714956,8.985654472452678,9.082549343681782,9.20697493429308,9.592069168067296,9.333275718956992,8.89394175010165,9.194647833007531,9.84066013006228,9.216677833245956,8.486119420413296,8.496910948450703,7.945864444444011,9.522569230144244,9.586838046670694,9.616065096501284,9.315779807280409,9.44266644564618,8.578430424392106,9.776220004152645,9.317270578563788,9.423308698712084,9.580571845477891,9.244659103603352,9.422453906829706,8.141846403840116,7.980375538996201,8.05057239969861,9.621926690754355,9.35347539029344,9.325920727599412,9.387191606945985
SAOUHSC_01037,7.195157683283743,6.4560005682174095,8.093790041753847,5.921100648434996,6.889892298380447,7.736247864458661,7.514436202088922,6.228973492062712,5.8964600226253,6.599606087465899,6.763181066779017,7.278696642003027,6.983687608765547,7.121465167065343,7.194551358131884,7.3661449967987345,7.035742957809979,6.8193588428702565,6.679772390090395,7.407970934200296,7.179148745323108,6.645971877936713,4.976280479522113,5.067924844281182,5.688226998438498,2.7228010614877256,6.250548012883614,7.187536535608409,7.891279079308893,8.160059220147655,6.842163665149368,7.130360845652022,5.4104904037446255,6.266248667307111,6.84692939656829,6.715354506831522,6.550768228344425,6.709733144887749,9.19874771289764,8.178898993203967,6.578431261506029,6.822778212653289,6.5463780468406,6.5777679702448895,6.5031447519611865,7.163079700705088,6.454313616015588,8.14894987321474,6.63425137632559,7.16670414930955,6.866944404717513,5.937035873168277,5.071482389557168,4.997022557666984,4.656091656295558,4.266920674751879,10.254889496562102,8.990546523423038,10.30358309919158,8.924281412490139,9.40825564841357,9.694866127918566,9.504924575159889,8.891917074188541,9.537888980002394,8.564079717786708,9.900702629522296,10.38510498219496,4.373578203724793,3.786196710801164,3.7819248249754502,7.483757141278269,7.138322805668419,7.230826277862637,6.796449196566069
SAOUHSC_01038,7.136474515182176,6.870805435641695,7.695003405876348,7.143421966048599,7.878800173848649,8.341634271083045,8.247970293878623,7.563696152355199,8.033470003798481,8.781820079429922,8.65779370403187,8.636248951770957,8.366660386951226,8.66908292506641,8.402467246885188,8.85399444322091,8.78027606148351,8.511210498899866,8.92687825856079,8.37295897410506,8.62446073593292,7.560608819697182,7.899034925278897,7.713138550722033,7.902104459532076,8.080040494231158,9.6891711383206,9.543322823937809,7.808857624649354,7.823275285131976,8.226345213185349,8.078305472754161,8.53147225255429,7.839426354683811,7.919191625554081,6.726542018092946,6.794433308819294,6.681245044231812,9.737321746298727,9.18419653688937,8.532489502202724,8.500880639863677,8.558103394860616,8.333938993699544,8.698209292254003,8.68835580809218,8.69359404795808,9.45859857272404,8.825686111389137,7.918048158314156,8.324285458384775,6.953803927371334,6.220917547891907,5.479445064108942,5.637805936184063,4.878186604843825,8.696978164242333,8.806888513735846,8.764558035897265,8.624101937287618,8.835019184781421,8.685813391871497,8.90638659101515,9.036404657198556,8.842638669938307,8.824833207579845,8.40527213498577,8.668210207726402,6.706747407419996,6.680582509558782,7.0031817688567575,8.4554812508183,8.566439486494671,8.29057467444285,8.64764809873214
SAOUHSC_01039,9.445441847360264,9.638371667180287,9.750636432319348,9.581019368201265,9.974088614604732,9.749068117639691,9.72761477145956,8.937676779437382,9.352255941287318,10.317770315498898,10.39205959481513,10.197204173097328,10.331900681335869,10.379726925816438,10.13653846843484,10.248026460695456,10.296353309647056,10.301138764905389,10.379191889249276,10.213610367299411,10.313941256573566,9.301895985638346,9.498370721695943,9.045255993331368,9.344235192751226,9.34280923264146,8.773736118367426,8.998912864236333,7.226227877623249,7.506564305793283,9.093804799851132,8.65339021256277,9.48780065303434,8.995336606001386,8.944272713382096,7.693373499406144,7.689443511815415,7.668255748657751,10.358404430820274,9.54835429119748,8.294865052819114,7.934981994611398,7.84177169244208,8.214906829700872,7.313027183610161,7.484649056501496,7.637118716761653,8.929196499736172,7.86680930939758,8.138574200761031,8.245666338144154,11.116180693679471,10.718469173429718,9.794747240496134,9.69652028872066,8.663618283171864,7.771236176642263,7.48995703903274,7.752976300182685,7.072892465270437,7.347908329131322,7.836286053112318,7.851518358480629,7.205986692396359,7.295901355239023,7.997765494170702,7.589197469734968,8.172885171692146,7.3248697559244835,7.130954122347559,7.29970257166426,8.366834957931538,8.305956316877092,7.239708176305633,7.899092510904887
SAOUHSC_01040,11.042509605610324,11.03886849960612,11.160418452297636,11.033588690978906,11.05426794854232,10.651011821508718,10.529022980366513,11.442295474638414,11.2502600787798,11.153964802385689,11.480111175759816,11.0302285779044,11.083666260106204,11.176275028012991,11.43528333284782,11.0861113424185,11.100079778441602,11.497490240758038,11.400978477040391,11.10415266503798,11.02169341224069,10.749229457196485,10.548011267924148,10.841110774106395,10.642302217208144,10.536685799021411,11.803731390573931,11.96639227764933,11.563396277994228,11.325158315353372,11.983333169538412,11.917628518293872,12.087706958553763,12.054835588073988,12.101547739285635,10.793380057814302,10.923267276424058,10.901252872322493,11.343446365421451,12.05075724809279,11.994879608059412,12.14615688253664,12.180125189429566,12.155766807038349,11.687166583562451,11.859409867341702,11.88731408864013,11.712866065327267,11.721332374147051,11.212194391497064,11.184705284176792,9.117788727657144,8.65438447452847,8.420050604664722,9.118213317519206,9.17901221020973,10.715323852668243,10.722400802533356,10.647455709584658,10.808351725321238,10.98689476057384,11.200819518256534,11.040320051471344,11.207803065374195,10.98562107306334,10.686169823706493,10.332624296562573,10.549172385040087,10.865750866227124,10.815301774063377,10.836627952974448,11.862771403947148,11.893522687433002,12.374350002710536,12.531837535689196
SAOUHSC_01041,9.92977120626668,9.945615585548854,10.540761816736891,10.042444866699531,10.60700389407458,9.923851299380765,10.07261108597168,10.31573904498882,10.214781331319855,10.683230631026133,11.113341988273763,10.700238986686456,10.564833766974262,10.644354286838878,10.976054080931792,10.56771269630618,10.662040849891683,10.96223147121696,11.092968081765903,10.552436843821098,10.556152274077125,10.291084893385689,10.05778595355593,10.396974658568585,10.199175335287602,9.987920058983008,11.46417371358138,11.639900451742562,11.868033621305155,11.667996243453128,11.469033264268946,11.40608823913499,11.582369223687216,11.662543800707638,11.64348127041817,10.619208252400412,10.72654577764389,10.775572356357252,11.631926684029018,11.854207790343242,11.825378827319785,11.989444012620234,12.020058374049272,12.05788155805354,11.586997893572205,11.69460434961175,11.733503966596905,11.621204756477557,11.666159265008876,11.072358975791696,11.006274636518636,8.579279876661449,8.274465791657146,8.12633944822672,8.832993738116436,9.00591971302064,9.355576652269589,9.456930641449931,9.385864166386694,9.541178882833565,9.749381848465008,10.008153746285837,9.690714388802103,9.90646929659686,9.65214143759144,9.362333457664336,9.027098939901482,9.17416029087741,10.919452975874645,10.834221679361091,10.925101810347147,11.6637291907004,11.69959567678504,12.10710797920924,12.323693051271572
SAOUHSC_01042,11.797316826153406,11.929639580874415,11.388333599128115,11.83153032626271,11.310094172535749,10.890327852159295,10.923986076146596,12.033848739710606,11.65889570207406,11.34940241733564,11.58152404374071,11.090805680788442,11.32732496816838,11.371929776656671,11.561052982607764,11.369841925035296,11.18024901252526,11.67202850687375,11.527850580964415,11.311437110600217,11.201834968120222,11.080518308167864,10.717722250106664,11.114734369092911,10.936613737202745,10.60598970474172,11.492344693610152,11.606030416599234,11.94122703536884,11.724218849794758,12.152773929446546,12.251361875152396,12.219387003350734,12.4242900500077,12.343665784179915,10.448426968528803,10.499925436308652,10.663632937211824,11.81160174400583,11.939646361531576,11.899516697879948,12.044362926256223,12.134022150896037,12.163261105854705,11.639943343367127,11.878012138617624,11.822636560559776,11.718677102297343,11.77663428587085,11.290518960103272,11.166724066728802,8.710651373080523,8.416394798781559,8.35339931027641,8.95535954329828,9.19585911886342,9.819126614998838,9.944037162192924,9.877128775297164,9.858086497913684,9.899109998136849,10.876593212653264,10.153889627676683,10.0876329579331,10.041723309548251,9.923544926815437,9.624755482372889,9.833796313762312,11.247806001311748,11.08430342366292,11.220663070144738,11.767698605616154,11.794696529207895,12.216074584994931,12.438022939265409
SAOUHSC_01043,10.691773204905472,10.58005433926484,10.78954496590565,10.760172722529166,11.00954225196859,10.548053827662317,10.604347351803304,10.757153712370544,10.561668930494296,10.860916367299325,11.47500548807436,11.068137818851447,10.920036193660838,10.849911499901276,11.231901402451292,10.836110017761222,10.98506588046321,11.220933459239534,11.43593400117111,10.828123368396271,10.869329003036208,10.541995263133412,10.493498628219088,10.667612260828438,10.52567467234256,10.54406994279132,11.490085561662225,11.583539634807664,11.040943819785571,10.738265446824128,11.44057914372367,11.410207109162602,11.449972024094691,11.596142675449428,11.552933187757446,10.877614073992069,10.985453383469842,11.01939266349701,10.93263548286202,11.41964291977222,11.939058861371478,12.115236897658995,12.158119475505966,12.194051680822133,11.71981008438187,11.930015361892991,11.928941840828667,11.77116910279439,11.877338274202549,11.420267916461608,11.389380520363376,9.63606547654388,9.394547823817174,9.667347804977824,9.844341823326568,10.188559362679792,10.23275340049818,10.336976300376737,10.17299606274262,10.202471629935594,10.206071797344398,10.565020248761323,10.417844420523746,10.523556028212182,10.404823605699091,10.272626110140424,9.88416241208919,10.048776739584708,11.205590078502398,11.466146698368416,11.392678951808412,11.908764457774652,11.956493357268933,12.25882279207963,12.530476325673408
SAOUHSC_01044,8.0790616501801,8.060237940911035,7.754101190989551,7.884044328090404,7.408240125629487,7.079398456486452,7.252708072623638,7.79553572218332,7.038965812840411,6.949734891296094,7.644169217950622,7.09195324158082,7.256273420604882,6.988881552756713,7.273128320590199,6.913871450416715,6.689873745532164,7.560716379348078,7.122985363463968,7.0517114016176805,7.348313522773196,7.793927324389139,7.283944305309805,7.039185909040388,7.339399361208895,7.2363024028990175,6.35389927967711,6.591873905901598,6.359997198546083,6.6118410440431,8.12812195110838,7.54671581127531,7.9439466088660495,7.394825317620452,7.717845547384271,7.186676906948383,7.31518094734919,7.320804164307304,7.001059699685537,6.662373009375274,7.19373044061309,7.022317330505996,7.100540484668608,7.360983904972526,6.927984965302391,7.10910161845982,7.040782540121213,6.5440842359333695,6.643237041551192,5.950015262647498,6.352646916171334,7.09966878905296,6.812951906819876,6.068534686207388,6.440582297090788,6.0922223027628695,7.195467177922225,6.961832123220129,7.277108507282469,6.90324469783355,7.043342922625036,6.941116496419164,7.12925047438701,6.988033474832539,6.883512381700347,7.073925732133183,6.835572756967358,7.13417546578646,6.702693889608336,6.565859393610074,6.65958254573021,7.21983946306653,7.107465426587482,6.769657275051137,6.7112356570425895
SAOUHSC_01045,6.575201474092752,6.027893233055082,5.320899312831717,6.398900351202265,5.512300391602903,5.42972118759303,5.13814876495547,7.085967493914948,6.887474571876951,5.0471990351629685,5.415281354503688,4.8423089232227845,5.186242783818305,5.753775517515221,5.093260733856214,5.32368383729151,4.904626816032282,5.523367325707509,5.38568530836773,4.75997499646948,5.211824365875689,5.597686049844556,5.803325254285996,6.648571929851057,6.062001299825403,6.1271969102739,6.780731671273099,7.116026220777558,6.825868290428119,6.384468529468244,5.94129714359048,6.307832960837837,6.73124106977173,6.1337750309507655,6.498494666894472,4.238148068978076,4.148031293259665,4.153855349746245,7.203489924310434,7.472318468441684,6.315085010415293,6.513764498559339,6.391592295187922,7.1621822250482445,7.427345479305229,6.728949952783815,6.806379303078004,6.883309854758074,6.782724670765878,5.496857124024046,5.731867685806115,3.2225772554480714,2.6884230411297114,2.2086054365172525,2.629295456518644,2.4497039304286514,5.543642076021566,5.37363064011743,5.200897714997328,5.366621713341257,5.180757208111984,5.958431167542975,5.696936690768615,5.35291063276883,5.54061859541682,5.300198676697191,5.35075014143454,5.61683324390154,6.234538305873716,5.903043135544737,6.238971476180352,7.322401162502643,7.261489975115755,7.214376337999446,7.4628572784969425
SAOUHSC_01046,5.847762554706028,5.923942417757552,5.364039913362408,5.867354842703431,4.524527194564852,5.122520173447494,5.190741175199262,6.832411100643585,6.639270941681716,5.1202372455252885,5.019333143499042,4.79609228653786,5.139666300309336,5.2896842517235365,4.43150093619391,4.881014490967817,4.541507442157845,4.899433632251234,4.573338504579387,5.066564705987161,4.790519493492249,5.473606015951121,5.550775466960605,6.16824555965119,5.377403836356049,5.879892514216966,6.267412844312528,6.547920187414133,7.172549913696546,6.613042821937568,5.7610779569970125,5.536409469515734,6.645835261714909,6.016857831493574,6.225618757638499,4.072806357218549,3.9303502400040897,4.0292484616302815,6.967202289996314,6.62466683868403,6.151953445106429,6.461561370040136,5.930458601199499,6.94559791576406,7.400409310622782,6.896667879719999,6.628609981144407,6.513994696541826,6.518601271634251,5.390199393502609,5.735485654698062,2.295340826558412,2.150515569093756,1.805692589385964,2.192984666885013,1.8021420340630665,4.594566360313623,4.279308606475172,4.315126532394835,4.3917271941854406,4.283180684547948,4.8772131319200245,4.483956241691883,4.050068441418676,4.459004944564069,4.104213964274755,4.705712693999457,4.416378795682803,6.324017927484442,6.049218329038404,6.054687632117051,6.827564113157876,6.949762230920697,6.844268205247283,6.869408752105246
SAOUHSC_01047,4.190308901348535,4.277548734597376,4.64236983879769,4.542735093047368,4.963894496558464,5.119643866873669,4.665172090753744,5.389976876542089,4.9860938649100826,4.565831585884466,5.0949498538082985,4.932826443687127,4.973263833035267,5.4784846233271525,4.74122275623011,4.512762326218471,4.552093364807916,5.378369599914528,5.093256340474345,4.804904910988614,4.5001085811695685,5.235606257529766,5.102411838171208,5.326414624641185,4.849666852269007,5.115714655391937,5.492157642403871,5.797629707073628,6.801898117999378,5.886148971102942,5.517289497233804,5.108585845432305,6.252077374634508,5.718667245477702,5.748658876810951,3.54528223858594,3.721984103611141,3.464991545983456,6.358023116207886,6.482817124943527,5.124710624515389,5.610976522923526,5.299908238750642,6.189098404291892,6.49664880353507,6.17704028522105,5.877005086602261,6.032831071155852,5.756220854385386,4.552742280657989,4.983363092155202,2.0147574419945413,1.732811295536696,1.6316180477371356,1.791250322451735,1.6653887891209,5.448605135129238,5.408471305620575,5.575803366397811,4.395995596476801,4.798077830880643,4.616098670215071,5.383384933182062,4.653535214192842,5.195979305218834,5.663475250369232,5.578725028050881,5.857165983456488,6.0960804181810335,5.745154183149536,5.763941363437991,6.467776970335693,6.515216200830052,6.577378472429675,6.461547702860576
SAOUHSC_01048,4.529860046604757,5.341206791077816,5.694351689931674,4.747148593758946,5.118100410303095,5.263973976425228,5.466623546481676,5.91878373187105,5.449211259188755,5.418886580417661,5.521754904877362,4.877576964399492,5.41836012397902,5.518775864035202,4.928608836843721,4.5629709365144295,5.200820990162843,4.906698272142843,5.61653446309259,5.233623330771842,4.766917285849178,6.005256197465148,5.56320967303667,6.049411594068982,5.52263507468808,5.443943324063864,6.719569208695882,6.927300057701625,6.758734946772671,6.557103262313886,5.64195630849325,5.76734607437463,6.963131922399344,6.4682702268916055,6.322255415125408,3.6772660660321246,3.752193779422934,3.900943079345285,6.628819322926347,6.762276000760206,5.8865092634390175,6.220831394754879,5.914492037362988,6.683397799765582,7.15884112479445,6.900741040445052,6.523326971141823,6.566276749359912,6.32189433718518,5.342131355886602,5.361477048994368,2.5024859173419003,2.437674522672284,2.484949774015526,2.3600525444193066,2.337841298629297,5.934423455025584,5.558433582966486,5.637858943440046,5.118325909055678,5.065380557890921,5.784949674557534,5.677268348059564,5.012816598853733,5.274553070015504,5.585453614297441,5.662671080350616,5.775532602360991,6.8855614119697375,6.600851881679137,6.59621467094632,6.837706095564428,6.906620750226447,7.044542649950885,6.931377032691375
SAOUHSC_01049,6.3760505359917,6.479218564333513,6.083208679901799,6.249350454256786,6.527943574786527,6.207815929149208,5.859050477868481,6.926654771060596,6.845831149116187,6.016895165961909,6.29738658256876,5.991930816220039,5.801688457739764,6.272081376555791,6.156771179717152,5.945035077421461,5.799057460016997,5.82787896317933,6.087980247126536,6.116138891041013,5.770018399466967,5.852347987488512,5.820159645082922,6.210393816187787,6.069918648004833,5.860340954956011,7.355174925758414,7.321991931806197,6.8559678153250685,6.453615887193536,6.420650361538755,6.049139306781885,6.898668355398146,6.625768213971518,6.320788533489009,4.46225787451566,4.573227272183713,4.485405488219814,6.751275675799728,6.89112316967998,6.501759741311728,6.804896212874911,6.443186384498181,7.183247905678207,7.553463441040679,6.998112988724928,7.129200249039807,6.851934474358297,6.643806865914479,5.68487066421342,6.096312132465349,4.34698947262709,4.511696656995829,5.134627622632162,4.72282515363405,5.449469670070178,6.8647465344683525,6.800911867698134,6.7720681848206485,6.689196468271008,7.071070024094736,6.447471967847367,7.238339158704512,7.068446971187897,7.085977515602328,7.017927579020293,6.704209152022363,6.877833540976374,7.6975965429559485,7.744235872748066,7.346120007396859,7.205161275628653,7.151184435447637,7.241326604038524,7.356649076237892
SAOUHSC_01050,10.426986939036407,10.74602631509783,10.05593845160146,10.228926111180094,10.503180128622892,10.086701799147356,10.46450050470841,9.598669672169796,9.930200040825603,9.941407752392395,9.59589404280212,9.312404453779694,9.634501758705817,10.090967631696047,9.63006226213091,9.897465157006472,9.536689293886267,9.614511142136172,9.5436787036033,9.565916257730262,9.489144774165355,9.76915594196374,9.913336609126771,9.559296975942615,9.698847639325397,9.90817584275478,8.989939986360465,8.863178889424569,9.972416621773029,10.046741584090425,10.317123521443786,9.918302399474657,10.168716295291446,9.705998919297912,9.717789983803476,9.408170774854552,9.426872848787614,9.304145148933754,9.773558908726134,9.415863229091224,8.565079273227383,8.559581741699722,8.432641616209454,8.70701844042665,8.993374244534882,8.964866492245735,8.966687174845248,9.209739631194472,8.874673046142108,8.056298917156886,8.436851540203135,10.57339977528135,10.713037927800697,10.158913245232036,9.97795386076054,9.94168350898094,10.506884490986764,10.47825345925685,10.632016363808834,10.422076676099596,10.603682715738053,10.28374370962025,10.727548459195027,10.788107137810252,10.719595678842886,10.478199554675571,10.263225232711322,10.583392983023195,10.177256981562028,10.138094293726342,9.986562877315784,8.408067327869784,8.411308888045449,7.999772873723912,8.038606072183962
SAOUHSC_01051,8.346902682550859,8.517175143867405,8.951952872472967,8.511789285812208,9.123484039262628,9.314145843901068,8.865379454149542,8.473422210428575,8.614950374108368,8.223747903036106,8.448217760201523,8.539282476123063,8.296606022599516,8.310719703707308,8.683929936278725,7.98987846621483,8.38461660499905,8.31818307488074,8.870219456241927,8.424483121620936,8.471886757515746,9.219736363397187,9.432460077225596,8.82859529968545,9.138730320870533,9.259478345877506,7.042329335213263,6.986942307664624,7.316220833576439,7.700309617096968,8.6126678634967,8.067927535998695,8.711168613168113,7.761176388004592,8.110484828956434,8.507619681528235,8.586824458246966,8.490141567186422,8.392435848844187,8.188321450018163,5.687686483386327,6.039289707920923,6.000028249438812,5.900105857312231,6.8908591033029865,7.157895054077357,7.493491473314068,7.821230184880097,6.992563996677908,6.7634192338288255,6.781862335103392,9.101615917989164,9.25301761789361,9.296163903985692,8.305311660963271,8.582172276095296,8.860223433823569,8.50007457716433,8.839383484193817,7.924283044524395,8.027561342526425,8.37857423462309,8.44526079109712,8.460822287835338,8.501099167168228,8.805873610803337,8.56925619663638,9.137743453332057,5.525651075801138,6.264647214611108,5.740374440013367,7.631384658821269,7.4448529761862945,5.619288330458299,5.760245485210512
SAOUHSC_01053,6.291867012952067,7.057005800615419,6.537764731093881,6.320892016062937,6.611873576277272,6.606840777297867,6.812547251268471,5.502256624737737,5.548108180239272,11.128867809381576,11.23761771488971,11.013285298725677,10.907514977181185,11.153201206818787,10.927103531296256,11.044673111160224,11.0362810268992,11.27109462272203,10.873140640265174,10.988632502474164,10.980036441616008,9.591785417915226,9.634481091965052,10.125306413223562,9.56751570694895,9.546973142844395,8.768816147384438,8.882792558334964,2.704256426622838,2.7612288148084265,4.094553544843689,4.290839419183125,3.96631346262214,3.5314256594782,3.3983703597977475,7.373780122423535,7.452126374469882,7.344511952193631,9.158103337246244,8.774186871784805,9.818293584986966,9.819158445701182,9.72316172484622,9.142132604031524,2.2950467287036016,2.6675899290203766,2.662456866833009,2.910500717045933,2.81883232235525,2.222082042969848,1.990272075157908,4.84780944952204,4.367936459620057,3.503062151263576,3.678416514749155,3.7489336991329782,8.035993239838147,7.924409069147698,8.06196026081454,7.863356952588253,8.219523744989992,7.722618331021779,8.094065218054013,8.433623870758574,8.132815784927622,7.97513864240292,7.707444191126106,8.021147482521398,5.723379663486721,5.577418915491188,5.555518925109363,4.242125563082904,4.166325733493792,2.3391674738411083,2.4308759001900846
SAOUHSC_01054,8.488860614865615,8.750255692828603,8.52385637673901,8.295969283058794,8.198098461962344,8.755890680219022,8.491596272193872,8.090922590366228,8.079013965003563,8.409930291530399,8.742349504528525,8.860357045664397,8.849842474196794,8.590841554820425,8.665997874125255,8.729164773552066,8.870052785572119,8.456531645976119,8.969926574819214,8.876866444788023,8.890290565172645,8.182436701252369,8.227308930745751,7.978591903900395,7.945942630564518,8.240135268465576,8.712649428534878,8.648802326921063,8.497181332787472,8.601385831049617,8.584618120798275,8.216584594385324,9.114833532709214,8.297910249985849,8.494614890935095,8.327186053009708,8.465692958311562,8.292282413484722,7.957025227160995,7.945871622041613,7.736750452628355,7.855409719125864,7.876498236825344,8.0811832128252,8.067448464708502,8.235252352041604,8.361443844683418,9.048862122291109,8.400374261287805,8.174122351232814,8.3150743211283,7.826097917515522,7.035575913789122,5.376464113722797,6.340214171258587,5.6542165530909845,9.14001464687608,9.066044104226462,9.07571581393544,9.129801461298957,9.138444094654828,9.160254674959829,9.163017310689892,9.207909922046486,9.251515891022382,9.010953223088771,8.944503849681013,9.013412283984447,6.73983372623237,6.943025161383651,7.061183322891431,7.687856194927583,7.757535923056547,7.252116028767346,7.63586524308865
SAOUHSC_01055,9.158458399220056,9.418530716852317,8.460273582764705,9.25998363970075,8.650371251065696,8.471311376311961,8.657631309993693,8.878070227516409,8.884339729349241,8.574435198318497,8.336044762732346,8.115843615194466,8.480456602032827,8.74009106044308,8.421115766523142,8.530255509791067,8.310134617815148,8.356205774937722,8.303444804569414,8.541967052308069,8.404304081343698,8.706708478103588,8.694761517485714,8.699667255699778,8.57710245813202,8.695435544585068,8.1236341935139,8.069327311043509,8.933428231544305,9.024905290995406,8.693485664719265,8.395712029771692,8.670397425104795,8.441010482256225,8.471489522806579,9.518550734723249,9.561264518860074,9.501007344247444,7.639710024468914,7.514375470907677,7.329077933771558,6.767910826301304,6.977570382660732,7.232173484566973,7.118736644485501,7.03885387394103,7.231018503496807,7.6827194038509985,7.663088255400041,7.220474787702708,7.47383175656029,7.656246226379508,7.220214462231782,6.724772574689242,7.55187920667967,7.1897813766176215,8.36632194334161,8.319026259531798,8.512250645750724,8.195216609199067,8.452505214970783,8.162275067313598,8.527891549919149,8.680345532431954,8.437865392491343,8.381600106306935,8.135556566130255,8.302582447231925,7.647363563825559,7.716542188890575,7.449803352432549,7.368114139421533,7.501620986820532,7.995597450596183,8.243237073634518
SAOUHSC_01055a,5.678200028659547,5.416175871376143,7.534027031056938,5.291947611623829,7.564795873215052,7.996463090595726,7.208284079941178,7.075398907220574,7.439555774809682,7.254248331499717,8.62201816326672,8.528958881122703,7.943350852341475,7.443762501660542,8.078083678005314,7.473090285791854,8.270743411990315,7.94048250250506,8.625877373627306,7.711435456548721,8.187022064337656,6.926950523901618,7.587558958008089,7.460416126968609,6.474413534798626,7.139047840121555,7.1173996422006285,7.106490107756072,8.801156189077128,9.414755134069596,7.156591774942992,7.073293878435329,7.80626648177476,7.254869093902148,7.38955748109879,7.150223753811783,7.253410031345736,7.296395338198337,6.123228082498007,5.921915640975175,6.932665640977461,6.730863327770113,6.2922288567889,6.99561737184193,7.302333187895044,7.032842526029231,6.676228290033485,6.887462229316873,6.131203739242,6.785118646376239,6.23141345652551,5.458608918004395,5.822970139169315,6.434273500272504,6.355982597362578,6.304967020078457,9.434325274086117,8.924205983007289,9.375635008888992,8.863267447437142,9.231981693593488,9.306027376249968,9.32812753391542,8.995075589965873,9.207673251371022,8.672034960625668,9.111881005754189,9.390339205150326,4.517742058971047,4.815287926782471,4.145524107396756,8.357007473936397,8.166929032561232,8.599539141915354,8.034684866939008
SAOUHSC_01058,6.708407791055414,5.979550204163178,6.932208651628844,6.756154395355567,6.924186761189951,6.749867339559386,6.430402775180024,8.004810240305767,7.519123533085233,7.293453273786154,7.512440270728583,7.344243416456821,7.107456087721124,7.161901537189048,7.426800956654541,7.065607122392384,7.364927556728486,7.535304735093224,7.583366339665535,7.068688232032485,7.083102655523657,6.951196066018424,6.623145855135553,6.817175421814034,7.113708601096902,6.667663826604963,9.810472509625589,9.85050409042467,8.93843436829004,9.145166832944312,7.275417174472089,7.660882129573371,7.44104140067369,7.737242675958653,7.505956029317943,8.256230414242541,8.255679215456759,8.241234305421687,9.2831155840228,8.788179536767359,9.977831200463877,9.726506201012992,9.694282399902344,9.81176763371749,9.680994686259552,9.481639591375965,9.499024603456844,9.656046786466044,9.6255230104525,8.698851019893095,8.931990594673206,7.702882273288537,6.752047932309824,6.116886865906226,6.410906678672958,5.971335853407958,7.949360139110461,8.048020965456391,7.912904161554878,8.111408147330177,8.065593102749045,7.909791365143708,8.04155840519244,8.105268331118719,8.216111140955887,8.064102600852085,7.921561957504411,7.892019642427103,7.830928380745969,7.679718363014826,8.22021560671826,9.022245119458182,9.13329338803369,7.856192256393137,8.054452100110096
