Geneid,SRX529234,SRX529235,SRX529236,SRX529237,SRX529238,SRX529239,SRX529240,SRX529241,SRX2656779,SRX2656780,SRX2656781,SRX2656782,SRX2656783,SRX2656784,SRX3343296,SRX3343297,SRX3343298,SRX3353470,SRX3353471,SRX3353474,SRX3353475,SRX5562272,SRX5562273,SRX5562274,SRX5562275,SRX9633997,SRX9633998,SRX9633999,SRX9634004,SRX9634005,SRX9634006,SRX9634007,ERX4581842,ERX4581846,ERX4581839,ERX4581843,ERX4581847,ERX4581840,ERX4581848,ERX4581841,ERX4581845,ERX4581850,ERX4581854,ERX4581858,ERX4581855,ERX4581851,ERX4581859,ERX4581852,ERX4581856,ERX4581860,ERX4581853,ERX4581857,ERX4581861,SRX13376825,SRX13376826,SRX13376837,SRX13376838,SRX13376839,SRX13376840,SRX13376841,SRX13376843,SRX13376844,SRX13376845,ERX7722950,ERX7722951,ERX7722953,ERX7722954,ERX7722955
SAOUHSC_00012,0.08372634567860440,0.03722092939448100,0.2770290067657950,-0.554767004090408,0.2777379973246100,-0.2635693363875650,0.20855661322171000,0.32007926479109300,0.6354953168491960,0.42575125655611900,-0.17269654190536500,0.1726965419053650,0.37695665020571200,-0.0939062335674481,-0.34292180637923500,0.07156228485319800,0.27135952152603600,0.31196513125788100,-0.31196513125788100,1.3458866605408200,1.203027516241680,0.30707613399413300,0.40068797660440400,-0.30828205965263800,0.30828205965263800,0.3612806055441900,0.3676504733731050,-0.2644741889989740,-0.3276633003958510,-0.13679358952246600,-0.8098631767719780,-0.8228910562387760,-0.3192317554109330,0.31923175541093400,-0.6764732168219100,-0.02902673290604700,-0.6190331627986570,-0.7396415213398020,-0.4231434559455170,-1.2247384607718400,-0.655107488089099,-0.4606246446815770,-0.8717915085690070,-0.7836882853948660,-0.5578122297611380,-0.3803398494715710,-0.6422614547826330,-0.8337977064983090,-1.064093065229620,-0.6852336541018850,-0.9067841434689190,-0.979660506815871,-0.7266747438192290,0.06679852285485490,-0.06679852285485490,1.7424237483718200,1.8339234673281600,1.9374984441967400,1.5698173217967900,1.6937049747239000,-0.4036762679163720,-0.44297456182559500,-0.4524673622694440,0.39308824458497500,0.3336234912711720,0.10839104888299100,-0.21440238068044500,0.10601133179745600
SAOUHSC_00013,-0.034982285840786900,0.06156776858434030,-0.0015500374781369800,-0.2588886186318430,0.26043865610998200,-0.3052436928756440,0.35189548300130700,0.24170978632454100,1.4537337558168300,0.7852795058644330,-0.07914577976504680,0.07914577976504770,-0.29792176301412200,-0.3353931151977080,-0.4351756450967870,0.1372624649802890,0.29791318011649800,0.2005842014021210,-0.20058420140212200,-0.8017854911330410,0.0045949766008290800,0.5358575339489540,0.36617706677840400,-0.060427702618417500,0.060427702618417500,0.7593941802722210,0.07890057427254770,-0.007614963214031430,-0.404250420525611,-0.42642937080512500,-0.4425586533581440,0.15184971067529400,-0.3043441651226340,0.3043441651226340,-0.42730613542621000,0.21945858610940600,-0.2215087453265240,0.805875805241663,1.09825499619724,0.6069702568237390,0.7693247730241360,1.0734594791982600,0.7844068762008250,1.1470600056295400,1.3767158586141100,1.2675349270761200,1.1068510495763700,1.511479236405470,1.0494397096154300,1.272979357799440,0.9889913647314760,1.4407425823969600,1.380945815681830,0.11605999103967800,-0.11605999103967800,1.6740408910684400,1.076517693964660,1.5804445416525200,1.2471593662907500,1.1795462844010300,-0.06103641443682580,-0.12378891097273500,0.08515008380587470,0.01096133054810090,-0.009638824417972810,0.079261930729146,-0.07397542844308000,-0.005286502286065090
SAOUHSC_00014,0.11493405668984200,0.05762066203918260,0.21048961483431400,-0.3109185006347770,0.10042888580046500,-0.34180128185211300,0.14776679100639200,0.21848614901232600,0.3227826030391280,0.2941916463642930,-0.10135161319693400,0.1013516131969350,0.1177953552964230,-0.10789879999849200,-0.3722357726030840,0.21350392512182300,0.15873184748125800,0.2969059874774710,-0.2969059874774710,-0.33684959165157800,-0.1991529049733090,0.18365360960935300,0.22095105565481200,-0.23876566147536700,0.2387656614753680,-0.4585798798493220,-1.0973291053542200,-0.5966717412954500,1.091639823553560,1.0609409029454400,0.48457676038152400,0.6780703708507790,-0.0026193006274679600,0.0026193006274679600,0.4044312313218740,0.055221835844751200,0.44845522477791600,0.38196414178884400,0.5150496589224720,0.2526494287521150,0.4951717346443980,0.6161241562596890,0.5796135881437630,0.4547510200382470,0.5375259590010200,0.7062258470650380,0.5649100773289340,0.5708356227882040,0.5206697662518970,0.45241538716183700,0.7701074868930840,0.6497707764808550,0.45370839787200600,0.14022908659090800,-0.14022908659091000,-0.4062259286654800,-0.7505678233793200,-0.3464830814657370,-0.6307364879412870,-0.32107286920448000,-1.057552297068910,-1.004532635674880,-1.0913001073542400,0.23769349637359100,0.28243689024642100,-0.3249625138950470,0.16734035170915700,0.15762216218588800
SAOUHSC_00015,-0.07391534205390120,-0.02636492035009750,-0.03000939705937530,-0.12337240453232600,0.15338180159170500,-0.13663019328311600,0.13488527183164000,0.3443214853291860,0.6416048279503950,0.40862620628207200,-0.055746702666029400,0.05574670266603120,0.028618023947547800,-0.1674999430412660,-0.22528403876065400,0.10738765780264700,0.11789638095800300,0.1559876399768210,-0.1559876399768230,-0.33410388034036000,-0.20057100979742700,0.513282586188998,0.26139171742092600,-0.12969413477308800,0.12969413477308800,-0.06012683724487110,-0.2996715156534840,-0.08151214052076840,0.18002783455102600,0.2612826588680990,-0.20053894248123400,-0.0004149540210889310,0.04819678164906980,-0.04819678164906980,0.20455984315120700,0.25163468802726300,0.07535851747237740,0.34058166415840000,0.3843652355968810,0.11062212040667400,0.14728363727397400,0.36358397422276800,0.24982394189475700,0.3769425697791840,0.2635293691949270,0.3216325636270310,0.44682547880263500,0.36319754302124700,0.37896958833260200,0.3465363417528810,0.44439668118654500,0.443208711797892,0.2876093370625130,0.004050834597508770,-0.004050834597508770,0.3105947831458430,0.1920868217085530,0.41477720701587900,0.40376358655561800,0.4103132586968400,0.06764204776824910,0.11379335958044100,0.058311604170997500,0.23556308056207900,0.06545356051377920,-0.04283501854030010,-0.010551407323159600,0.053386425863463300
SAOUHSC_00017,-0.11596765076106800,0.05310607760886300,-0.0930288546355662,-0.058763177497679600,0.15179203213324200,0.3873036336775420,0.4594915435417160,0.3023010114793100,-0.32894011293365500,-0.6122634807852080,0.044540774497102500,-0.04454077449710430,0.0632289466638909,-0.07419689934887690,-0.19671826288991700,0.11733039919143300,0.07938786369848570,0.09601650578112240,-0.09601650578112240,-0.16268864188522200,-0.12532723992121800,0.5134714751396230,0.36397579123721400,-0.15243754469022300,0.15243754469022300,0.10613236212582000,-0.020380595216520800,-0.0957279949268024,-0.06560700775674630,0.07558323577425160,-0.14190646666987100,0.10476508183031200,0.009508168507757380,-0.009508168507757380,0.27931901088800400,0.0004066795601698200,-0.0826932538099765,0.1259104510049070,0.10707974449940300,-0.029406824797558100,-0.09382694556400220,0.15720021427494200,-0.038498926172581000,0.05546689143628210,-0.04925559470576960,0.15372853659447100,0.08535289402897030,-0.08043973141820080,-0.019185017778356800,0.06981193371079010,-0.02182534322276380,0.2594269667414830,0.034349636862465600,0.03942853779193810,-0.03942853779193990,-1.015021672402950,-1.2575736736097300,-0.8474220596287840,-1.146780029636600,-1.132978992329450,-1.9464418107479200,-1.9396066784909900,-1.987290408308480,0.07218230780619100,-0.07409758596441490,-0.05211655499203440,0.04286473442037500,0.009251820571659410
SAOUHSC_00018,-0.23349864399933100,-0.10973982373010600,-0.19609648808149200,-0.03563444157335030,0.23173092965484300,0.07127593877077130,0.04951502283029900,0.21206786518874000,0.5111205744584310,0.13084839194908700,0.10716703430848000,-0.10716703430848200,-0.06950356321481440,0.048537939768941400,-0.15170263510208300,0.10316653881998200,0.04853609628210090,0.07910629980518810,-0.07910629980518810,-0.35500474542732300,-0.24698492720417600,0.7035860014249970,0.3251638221676420,-0.02964881743971760,0.0296488174397167,0.18148714557558100,-0.09062303812980060,0.18371820904697400,-0.21748402860134100,-0.05709828789142440,-0.8727429523818980,-0.6247185925634050,0.16707108606974700,-0.16707108606974500,-0.08964134275248800,0.07251306025314010,-0.4064903942101520,-0.16332899437822400,-0.0293858606543953,-0.26556177927565900,-0.20889431702587300,-0.17388279940965700,-0.36954868914526000,-0.32200693772697700,-0.18440333604180700,-0.1873859722489350,-0.296462527555704,-0.12687518822958000,-0.2597450594025650,-0.34391910909662100,-0.3261860880836790,0.0064689036376890400,-0.3531564818625500,0.04475010977450820,-0.04475010977450820,0.6671823205947530,0.2709661743296930,0.7004219786037580,0.59749969003588,0.5604089364584030,-0.3624977108860340,-0.29307914794089200,-0.32656533705118200,0.16495594566024300,0.05864570698358310,-0.06674060131749830,0.04165882937069650,0.0250817719468035
SAOUHSC_00019,0.13424089633895000,0.2910202319875270,-0.23630861991836600,0.0513362776084243,0.18497234230994100,0.025927580305321400,0.2659694772446520,0.19627363947501600,-0.6576770612748800,-0.14450980099603400,0.1230417089644600,-0.1230417089644600,-0.3352091703018280,-0.07937965790390410,0.27471530878875600,-0.032452509244887300,-0.2422627995438650,0.04076364817116400,-0.04076364817116400,-0.7668502653389340,-0.34649215208690900,0.2777463840668380,0.07280744427839730,0.13428257718701400,-0.13428257718701400,-0.9948852107423470,-1.586929380536840,-1.4080984484347100,1.921585510998920,2.0683275287149800,4.520803098469620,4.827270924254420,0.28404715648299100,-0.28404715648299100,0.3824304907324980,0.7351171729013720,-0.5795407729340460,0.1647221845865920,0.13668425811070000,2.5282150251352800,2.3981994876630400,0.9032470111725760,0.8563260349520310,1.0163542583306400,0.711463135921889,0.9238693366908070,1.1009133584208200,1.094321665922210,0.8355125942712670,0.9198532681128490,0.9821395050187560,0.7963536754438710,0.2950668678860050,0.15707136485697100,-0.15707136485697100,-2.1979116607256300,-2.0656966881819000,-1.3338304508493700,-1.7788140567233200,-1.6336227583440000,-1.6206067695634100,-1.4609965629319500,-1.5069776725977200,-0.2844701696401440,-0.18936591344509200,-0.030203501062173300,0.19326498359025100,-0.16306148252807900
SAOUHSC_00020,-0.19426162153915700,-0.17841947325236200,-0.016889991894528200,-0.08581488908787800,0.10270488098240700,0.2608959849175080,0.13400368131707300,0.13181275559474900,1.1741679525816600,0.7987173797789090,0.13346414390432100,-0.1334641439043210,0.034632945674777800,0.08928277738307330,-0.11749152748773400,-0.004980405223903970,0.12247193271164000,0.02002373258668120,-0.020023732586683000,-0.5347324360329160,-0.5287352622060700,0.4409395776343460,0.17057088467732900,-0.17726262423650500,0.17726262423650500,0.15135248060423900,-0.26212660893935500,0.07590183186575410,-0.07745126440534560,0.11232356087470600,-0.23035413415254300,0.13580207873359800,0.002696052122571400,-0.002696052122571400,-0.4625981844204950,-0.07361067779613780,-0.5980067714861340,-0.33344186085419900,-0.044109022300348900,0.31488543424469400,0.20298737931680600,-0.7629676041569910,-1.0200390709434200,-0.9333457257134440,-0.6797332689807370,-0.7464135887595040,-0.9638805773209090,-0.6241815147882780,-0.9637665149545910,-0.679142497895409,-1.033240655354200,-0.6885530019319810,-0.8213405550871540,-0.10201252296653100,0.10201252296653100,0.7715501469713250,0.5067947327456730,0.6332617841900440,0.48464781206727600,0.5971897718959470,0.5208541694795180,0.5612492547619520,0.5470922423162110,0.17756608627786400,-0.06089565174185550,0.08168427721023440,-0.09631123495510610,0.01462695774487170
SAOUHSC_00021,-0.0971530829962095,0.16714506384380000,0.0025063312763924400,-0.07503900751323390,0.07253267623683880,0.42842402546506400,0.26196938182126600,0.1299349825192190,0.30186807560528700,0.13645036788984400,0.13527349360032200,-0.13527349360032100,-0.0955045600227864,0.029005471565391800,-0.09318467137259300,0.037611210308148700,0.055573461064443400,0.014035413435206800,-0.014035413435206800,-0.5349286745476270,-0.7788981479275390,0.3026350950853580,0.3001584332870110,-0.17403313776304600,0.17403313776304600,0.17868665233941100,-0.13542188749380800,0.18989540122343400,-0.17689728536243,-0.05626288070660480,-0.2472733001865540,-0.008660463053362660,0.14930576045133000,-0.14930576045133200,-0.02108995338028660,0.09044028146682950,0.15766113236938900,0.44564564499241800,0.5998779438104850,0.35739608526123200,0.43278381942565300,0.0780689153932208,-0.10569024417655000,0.08965420972965180,0.07070051436540230,-0.1310099718115990,0.13755161002660400,-0.015270506511551900,0.05292764510780050,0.12529442691830900,-0.0684621433794117,0.0027655080630975000,0.08329182359031680,0.05372808869538480,-0.05372808869538660,0.363529729692333,0.22224235566859500,0.3911773910598470,0.44548073820885900,0.48087548205222000,0.43427840074600100,0.4627433835650350,0.467770879127805,-0.05040014406051260,0.05400738929316870,0.013550540164626300,-0.03773718616431230,0.02418664599968420
SAOUHSC_00022,-0.01273872742677450,-0.057459534353043300,-0.12645773077621800,-0.0061287401450878000,0.13258647092130600,0.2050964169421430,0.2598689993482460,0.18747093386918000,-0.3301340580530220,-0.2868322369207660,0.09897859705710670,-0.09897859705710490,-0.05840435502977750,-0.056995642583338200,-0.1369919212122110,-0.022968427660263300,0.15996034887247200,-0.04694016522821800,0.046940165228219800,-0.6977836295850240,-0.8446580882415860,0.43640896075048900,0.30042657243939100,-0.12089699063973300,0.12089699063973300,0.27638972804217800,0.04158737751164670,0.2803351085720200,-0.3544142204506640,-0.24389799367517000,-0.2423424718934260,-0.04579309956942800,0.23454267260261700,-0.23454267260261600,0.30414364587813800,0.08623675889568540,0.17341584559074800,0.6303347053477440,0.7259740228460140,0.36211799151038100,0.43476194951716900,0.2921372180135830,0.22173197075336900,0.43252934812811900,0.36559713100002400,0.17080710285776800,0.4815593735900570,0.39145792623795300,0.4050459248404420,0.277482647399669,0.2521478943869030,0.39805961242389500,0.3393366513867130,0.04333229633921930,-0.04333229633921930,0.21962434547870800,-0.11608967502178000,0.24652540756865800,0.3895876790604510,0.2728952578634360,0.13124078651488500,0.15620051532239300,0.11356939919601700,0.10951127698228400,-0.027519089446924400,0.02250729929974150,0.09710091254258840,-0.11960821184233200
